Year,Month,Day,Block,Row,Column,Rep,Height_cm
2019,Jul,24,8,5,A,3,
2019,Jul,24,8,5,A,4,
2019,Jul,24,8,5,B,1,
2019,Jul,24,8,5,B,2,
2019,Jul,24,8,5,B,3,
2019,Jul,24,8,5,B,4,
2019,Jul,24,8,5,C,1,43
2019,Jul,24,8,5,C,2,49
2019,Jul,24,8,5,C,3,41
2019,Jul,24,8,5,C,4,39
2019,Jul,24,8,5,D,1,
2019,Jul,24,8,5,D,2,
2019,Jul,24,8,5,D,3,
2019,Jul,24,8,5,D,4,
2019,Jul,24,9,1,A,1,108
2019,Jul,24,9,1,A,2,106
2019,Jul,24,9,1,A,3,100
2019,Jul,24,9,1,A,4,114
2019,Jul,24,9,1,B,1,101
2019,Jul,24,9,1,B,2,109
2019,Jul,24,9,1,B,3,112
2019,Jul,24,9,1,B,4,113
2019,Jul,24,9,1,C,1,90
2019,Jul,24,9,1,C,2,94
2019,Jul,24,9,1,C,3,126
2019,Jul,24,9,1,C,4,90
2019,Jul,24,9,1,D,1,76
2019,Jul,24,9,1,D,2,106
2019,Jul,24,9,1,D,3,86
2019,Jul,24,9,1,D,4,92
2019,Jul,24,9,2,A,1,69
2019,Jul,24,9,2,A,2,74
2019,Jul,24,9,2,A,3,96
2019,Jul,24,9,2,A,4,77
2019,Jul,24,9,2,B,1,133
2019,Jul,24,9,2,B,2,120
2019,Jul,24,9,2,B,3,100
2019,Jul,24,9,2,B,4,123
2019,Jul,24,9,2,C,1,146
2019,Jul,24,9,2,C,2,133
2019,Jul,24,9,2,C,3,142
2019,Jul,24,9,2,C,4,134
2019,Jul,24,9,2,D,1,163
2019,Jul,24,9,2,D,2,150
2019,Jul,24,9,2,D,3,166
2019,Jul,24,9,2,D,4,155
2019,Jul,24,9,3,A,1,80
2019,Jul,24,9,3,A,2,74
2019,Jul,24,9,3,A,3,67
2019,Jul,24,9,3,A,4,69
2019,Jul,24,9,3,B,1,73
2019,Jul,24,9,3,B,2,77
2019,Jul,24,9,3,B,3,80
2019,Jul,24,9,3,B,4,76
2019,Jul,24,9,3,C,1,176
2019,Jul,24,9,3,C,2,186
2019,Jul,24,9,3,C,3,144
2019,Jul,24,9,3,C,4,130
2019,Jul,24,9,3,D,1,140
2019,Jul,24,9,3,D,2,120
2019,Jul,24,9,3,D,3,99
2019,Jul,24,9,3,D,4,151
2019,Jul,24,9,4,A,1,82
2019,Jul,24,9,4,A,2,82
2019,Jul,24,9,4,A,3,61
2019,Jul,24,9,4,A,4,80
2019,Jul,24,9,4,B,1,112
2019,Jul,24,9,4,B,2,104
2019,Jul,24,9,4,B,3,107
2019,Jul,24,9,4,B,4,108
2019,Jul,24,9,4,C,1,180
2019,Jul,24,9,4,C,2,160
2019,Jul,24,9,4,C,3,132
2019,Jul,24,9,4,C,4,142
2019,Jul,24,9,4,D,1,64
2019,Jul,24,9,4,D,2,72
2019,Jul,24,9,4,D,3,55
2019,Jul,24,9,4,D,4,80
