2021 - Multi-state Hemp Dual Purpose Trial (MHDPT) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Kansas_Lexington1,3,5,315-1,,52.48,468.0,50.53,,20,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Kansas_Lexington1,3,5,315-2,,43.70,389.7,61.50,,15,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Kansas_Lexington1,4,5,413-1,,40.28,359.2,37.89,,29,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Kansas_Lexington1,4,5,413-2,,40.16,358.1,47.84,,25,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,1,,,,68.13,,87.59,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,2,,,,44.69,,50.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,3,,,,35.04,,129.43,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,4,,,,52.12,,59.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,1,,,,35.77,,107.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,2,,,,17.38,,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,3,,,,179.54,,49.92,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,4,,,,219.19,,36.61,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,5,,,,124.8,,290.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,5,,,,139.29,,237.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,6,,,,22.8,,115.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Michigan ,6,,,,14.5,,149.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Felina 32,Wisconsin_Arlington,1,6,401,,115.78,,104,,22.67,,13.67,,101.00,,4.78,,,,0.78,,,,,,,,,,,,,,
Felina 32,Wisconsin_Arlington,2,6,406,,138.14,,239,,19.00,,20.33,,162.00,,6.19,,,,1.44,,,,,,,,,,,,,,
Felina 32,Wisconsin_Arlington,3,6,507,,169.52,,309,,32.00,,19.67,,169.67,,6.96,,,,0.34,,,,,,,,,,,,,,
Felina 32,Wisconsin_Arlington,4,6,312,,192.19,,304,,24.33,,22.00,,146.00,,6.27,,,,0.74,,,,,,,,,,,,,,
Felina 32,Wisconsin_ChippewaFalls,1,6,202,,24.21,,269.7,,,,10,,158.6666667,,5.35375,,,,0.875,,,,,,,,,,,,,,
Felina 32,Wisconsin_ChippewaFalls,2,6,301,,72.86,,430.7,,,,14.33333333,,136.3333333,,5.5525,,,,0.592592593,,,,,,,,,,,,,,
Felina 32,Wisconsin_ChippewaFalls,3,6,502,,79.77,,451.7,,,,13.66666667,,124.3333333,,4.81125,,,,0.171428571,,,,,,,,,,,,,,
Felina 32,Wisconsin_ChippewaFalls,4,6,805,,81.08,,403.7,,,,23.33333333,,130,,5.93875,,,,0.458333333,,,,,,,,,,,,,,
Fermion,Michigan ,1,,,,32.4,,42.42,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,2,,,,29.88,,39.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,3,,,,21.95,,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,4,,,,8.02,,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,1,,,,16.75,,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,2,,,,33.36,,43.37,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,3,,,,208.94,,40.38,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,4,,,,200.11,,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,5,,,,168.89,,125,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,5,,,,200.99,,105.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,6,,,,20.8,,116.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Fermion,Michigan ,6,,,,31.31,,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,1,,,,,,950,,,,24,,190.8,,9.4,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,1,,,,,,862,,,,21,,200.5,,10.4,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,2,,,,,,563,,,,17,,161.4,,8.9,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,2,,,,,,697,,,,21,,184.7,,10.8,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,3,,,,,,457,,,,22,,161.5,,8.3,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,3,,,,,,497,,,,19,,165.3,,9.3,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,4,,,,,,856,,,,26,,175.2,,9.9,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,4,,,,,,672,,,,19,,168.2,,10.2,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,5,,,,,,438,,,,12,,143.3,,9,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,5,,,,,,1505,,,,17,,160.2,,13.9,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,6,,,,,,938,,,,17,,169.3,,10.7,,,,,,,,,,,,,,,,,,
Fibranova,Kansas,6,,,,,,503,,,,10,,160.6,,11.1,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,1,,116-1,,73.99,659.8,53.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,1,,116-2,,45.41,404.9,50.63,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,2,,216-1,,48.45,432.0,47.57,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,2,,216-2,,44.40,395.9,43.28,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,3,,309-1,,74.26,662.2,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,3,,309-2,,61.15,545.3,53.38,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,4,,415-1,,54.33,484.5,39.70,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington,4,,415-2,,41.12,366.7,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,1,6,116-1,,73.99,659.8,53.36,,8,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,1,6,116-2,,45.41,404.9,50.63,,10,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,2,6,216-1,,48.45,432.0,47.57,,8,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,2,6,216-2,,44.40,395.9,43.28,,16,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,3,6,309-1,,74.26,662.2,67.29,,9,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,3,6,309-2,,61.15,545.3,53.38,,6,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,4,6,415-1,,54.33,484.5,39.70,,9,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Kansas_Lexington1,4,6,415-2,,41.12,366.7,32.28,,14,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,1,,,,4.76,,30.99,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,2,,,,6.09,,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,3,,,,15.67,,63.76,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,4,,,,13.86,,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,1,,,,21.3,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,2,,,,8.55,,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,3,,,,223.08,,45.16,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,5,,,,67.77,,185,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,5,,,,264.17,,61,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,6,,,,218.63,,264.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Michigan ,6,,,,90.92,,264.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Futura 75,Wisconsin_Arlington,1,7,303,,147.53,,250,,9.67,,15.67,,159.67,,6.67,,,,1.61,,,,,,,,,,,,,,
Futura 75,Wisconsin_Arlington,2,7,205,,189,,325,,20.00,,15.67,,180.00,,10.24,,,,0.88,,,,,,,,,,,,,,
Futura 75,Wisconsin_Arlington,3,7,207,,140.48,,308,,19.67,,15.00,,203.33,,8.77,,,,1.25,,,,,,,,,,,,,,
Futura 75,Wisconsin_Arlington,4,7,510,,221.22,,428,,18.33,,15.33,,192.33,,8.01,,,,1.56,,,,,,,,,,,,,,
Futura 75,Wisconsin_ChippewaFalls,1,7,201,,51.56,,204.7,,,,4.333333333,,156.3333333,,5.82625,,,,0,,,,,,,,,,,,,,
Futura 75,Wisconsin_ChippewaFalls,2,7,307,,65.93,,349.7,,,,9.333333333,,160.6666667,,7.355,,,,0.75,,,,,,,,,,,,,,
Futura 75,Wisconsin_ChippewaFalls,3,7,505,,90.86,,376.7,,,,8.333333333,,161.6666667,,6.2625,,,,1.5,,,,,,,,,,,,,,
Futura 75,Wisconsin_ChippewaFalls,4,7,607,,84.44,,344.7,,,,9.333333333,,150,,6.8175,,,,0.12,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,1,,115-1,,99.03,883.1,21.56,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,1,,115-2,,123.40,1100.4,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,2,,207-1,,120.17,1071.6,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,2,,207-2,,113.89,1015.6,23.14,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,3,,318-1,,122.35,1091.0,18.62,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,3,,318-2,,123.06,1097.3,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,4,,408-1,,131.10,1169.0,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington,4,,408-2,,120.60,1075.4,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,1,7,115-1,,99.03,883.1,21.56,,11,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,1,7,115-2,,123.40,1100.4,24.97,,18,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,2,7,207-1,,120.17,1071.6,26.89,,16,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,2,7,207-2,,113.89,1015.6,23.14,,11,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,3,7,318-1,,122.35,1091.0,18.62,,15,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,3,7,318-2,,123.06,1097.3,24.38,,14,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,4,7,408-1,,131.10,1169.0,19.65,,10,,,,,,,,,,,,,,,,,,,,,,,,
GC-2,Kansas_Lexington1,4,7,408-2,,120.60,1075.4,24.35,,16,,,,,,,,,,,,,,,,,,,,,,,,
Grandi,Wisconsin_Arlington,1,8,103,,13.36,,11,,16.00,,13.00,,75.00,,3.58,,,,0.95,,,,,,,,,,,,,,
Grandi,Wisconsin_Arlington,2,8,206,,70.53,,76,,26.00,,17.33,,88.00,,4.71,,,,0.49,,,,,,,,,,,,,,
Grandi,Wisconsin_Arlington,3,8,107,,79.28,,64,,35.00,,18.00,,75.67,,5.31,,,,1.00,,,,,,,,,,,,,,
Grandi,Wisconsin_Arlington,4,8,112,,11.54,,7,,6.33,,6.33,,73.33,,5.47,,,,0.90,,,,,,,,,,,,,,
Grandi,Wisconsin_ChippewaFalls,1,8,103,,2.35,,5.7,,,,7.333333333,,95.66666667,,3.87125,,,,0.466666667,,,,,,,,,,,,,,
Grandi,Wisconsin_ChippewaFalls,2,8,304,,40.91,,77.7,,,,7,,91.33333333,,3.745,,,,0.4,,,,,,,,,,,,,,
Grandi,Wisconsin_ChippewaFalls,3,8,602,,56.16,,52.7,,,,9,,94.66666667,,4.2375,,,,0.421052632,,,,,,,,,,,,,,
Grandi,Wisconsin_ChippewaFalls,4,8,608,,59.03,,290.7,,,,13.66666667,,120.6666667,,5.93125,,,,1.157894737,,,,,,,,,,,,,,
Grandi ,Michigan ,1,,,,118.47,,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,2,,,,116.05,,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,3,,,,78.85,,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,4,,,,37.94,,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,1,,,,30.43,,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,2,,,,10.78,,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,3,,,,10.38,,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,4,,,,5.55,,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,5,,,,6.65,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,5,,,,34.44,,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,6,,,,20.3,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandi ,Michigan ,6,,,,1.34,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Helena,Kansas,1,,,,172.48,,212,,,,11,,100.3,,10.5,,,,,,,,,,,,,,,,,,
Helena,Kansas,1,,,,227.91,,295,,,,10,,88.8,,14.6,,,,,,,,,,,,,,,,,,
Helena,Kansas,2,,,,305.36,,459,,,,15,,118.3,,13.5,,,,,,,,,,,,,,,,,,
Helena,Kansas,2,,,,164.22,,205,,,,12,,95.8,,10.9,,,,,,,,,,,,,,,,,,
Helena,Kansas,3,,,,204.7,,238,,,,11,,87.7,,11.5,,,,,,,,,,,,,,,,,,
Helena,Kansas,3,,,,229.84,,258,,,,10,,92.8,,14.8,,,,,,,,,,,,,,,,,,
Helena,Kansas,4,,,,252.67,,358,,,,19,,92.7,,11.3,,,,,,,,,,,,,,,,,,
Helena,Kansas,4,,,,346.62,,378,,,,22,,81.2,,8.8,,,,,,,,,,,,,,,,,,
Helena,Kansas,5,,,,393.79,,545,,,,20,,81.7,,.,,,,,,,,,,,,,,,,,,
Helena,Kansas,5,,,,272.71,,383,,,,18,,86.4,,10.6,,,,,,,,,,,,,,,,,,
Helena,Kansas,6,,,,144.41,,173,,,,13,,69.8,,9.1,,,,,,,,,,,,,,,,,,
Helena,Kansas,6,,,,166.77,,207,,,,13,,75.9,,9.9,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,1,,,,63.07,,53,,,,9,,42.2,,8.5,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,1,,,,47.73,,52,,,,11,,35.5,,8.0,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,3,,,,55.82,,56,,,,15,,38.8,,7,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,3,,,,189.37,,150,,,,19,,50.7,,7.4,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,4,,,,91.1,,119,,,,8,,88.5,,10.4,,,,,,,,,,,,,,,,,,
Hlesia,Kansas,4,,,,,,121,,,,14,,59.5,,8.9,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,1,,114-1,,30.19,269.2,40.04,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,1,,114-2,,33.01,294.4,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,2,,218-1,,26.83,239.2,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,2,,218-2,,42.97,383.2,38.35,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,3,,304-1,,49.90,445.0,48.99,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,3,,304-2,,29.25,260.8,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,4,,402-1,,51.77,461.6,45.42,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington,4,,402-2,,68.19,608.1,57.96,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,1,8,114-1,,30.19,269.2,40.04,,12,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,1,8,114-2,,33.01,294.4,42.54,,21,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,2,8,218-1,,26.83,239.2,25.86,,9,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,2,8,218-2,,42.97,383.2,38.35,,14,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,3,8,304-1,,49.90,445.0,48.99,,15,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,3,8,304-2,,29.25,260.8,38.39,,22,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,4,8,402-1,,51.77,461.6,45.42,,14,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Kansas_Lexington1,4,8,402-2,,68.19,608.1,57.96,,14,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Wisconsin_Arlington,1,9,202,,101.32,,106,,3.67,,18.67,,99.00,,6.09,,,,1.00,,,,,,,,,,,,,,
Hlesia,Wisconsin_Arlington,2,9,404,,55.96,,92,,14.67,,20.67,,109.33,,5.56,,,,1.70,,,,,,,,,,,,,,
Hlesia,Wisconsin_Arlington,3,9,109,,101.79,,237,,25.67,,19.00,,118.67,,5.06,,,,2.80,,,,,,,,,,,,,,
Hlesia,Wisconsin_Arlington,4,9,211,,151.17,,217,,6.67,,13.33,,112.33,,7.14,,,,0.90,,,,,,,,,,,,,,
Hlesia,Wisconsin_ChippewaFalls,1,9,105,,21.88,,138.7,,,,4.333333333,,135,,7.0175,,,,1.166666667,,,,,,,,,,,,,,
Hlesia,Wisconsin_ChippewaFalls,2,9,401,,49.5,,233.7,,,,8.333333333,,112.3333333,,5.43125,,,,0.5625,,,,,,,,,,,,,,
Hlesia,Wisconsin_ChippewaFalls,3,9,408,,64.45,,330.7,,,,11,,110,,5.72125,,,,1.2,,,,,,,,,,,,,,
Hlesia,Wisconsin_ChippewaFalls,4,9,702,,47.36,,258.7,,,,5.333333333,,160,,7.37,,,,1,,,,,,,,,,,,,,
Hlesia,Michigan ,1,,,,2.57,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,2,,,,3.15,,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,3,,,,0.73,,125.33,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,4,,,,35.32,,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,1,,,,27.45,,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,2,,,,3.82,,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,3,,,,23.02,,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,4,,,,32.41,,15.01,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,5,,,,73.91,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,5,,,,176.95,,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,6,,,,133.73,,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,6,,,,3.42,,116.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,5,,,,2.28,,115.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlesia,Michigan ,5,,,,1.03,,196.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,1,,102-1,,42.41,378.2,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,1,,102-2,,43.86,391.1,57.02,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,2,,211-1,,38.60,344.2,38.60,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,2,,211-2,,43.53,388.2,23.20,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,3,,306-1,,34.70,309.4,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,3,,306-2,,55.20,492.2,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,4,,405-1,,56.30,502.0,51.32,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington,4,,405-2,,30.10,268.4,48.80,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,1,9,102-1,,42.41,378.2,59.14,,17,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,1,9,102-2,,43.86,391.1,57.02,,15,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,2,9,211-1,,38.60,344.2,38.60,,9,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,2,9,211-2,,43.53,388.2,23.20,,17,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,3,9,306-1,,34.70,309.4,40.10,,13,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,3,9,306-2,,55.20,492.2,68.65,,20,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,4,9,405-1,,56.30,502.0,51.32,,13,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Kansas_Lexington1,4,9,405-2,,30.10,268.4,48.80,,23,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,1,,,,1.36,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,2,,,,0.23,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,3,,,,0.38,,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,4,,,,14.03,,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,1,,,,129.64,,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,2,,,,54.93,,13.59,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,3,,,,150.76,,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,4,,,,124.49,,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,5,,,,4.61,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,5,,,,1.72,,135.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,6,,,,0.51,,145.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Michigan ,6,,,,0.36,,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hliana,Wisconsin_Arlington,1,10,203,,111.84,,242,,20.67,,25.00,,131.67,,8.06,,,,1.88,,,,,,,,,,,,,,
Hliana,Wisconsin_Arlington,2,10,504,,78.78,,110,,15.67,,13.67,,83.67,,5.79,,,,1.28,,,,,,,,,,,,,,
Hliana,Wisconsin_Arlington,3,10,307,,125.18,,320,,24.00,,16.00,,98.67,,8.12,,,,1.18,,,,,,,,,,,,,,
Hliana,Wisconsin_Arlington,4,10,210,,86.68,,236,,7.33,,14.67,,134.33,,7.97,,,,1.44,,,,,,,,,,,,,,
Hliana,Wisconsin_ChippewaFalls,1,10,106,,6.3,,105.7,,,,7.666666667,,120,,5.86,,,,0.642857143,,,,,,,,,,,,,,
Hliana,Wisconsin_ChippewaFalls,2,10,308,,42.6,,241.7,,,,9.666666667,,116.3333333,,5.24,,,,0.526315789,,,,,,,,,,,,,,
Hliana,Wisconsin_ChippewaFalls,3,10,501,,35.13,,301.7,,,,11,,132,,4.66375,,,,1.0625,,,,,,,,,,,,,,
Hliana,Wisconsin_ChippewaFalls,4,10,707,,26.94,,229.7,,,,12.33333333,,124.3333333,,5.46,,,,0.681818182,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas,3,,,,129.28,,139,,,,19,,60.7,,8.7,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas,3,,,,78.61,,113,,,,23,,49.7,,7.8,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas,4,,,,49.5,,54,,,,8,,47.4,,9.5,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas,4,,,,103.68,,131,,,,22,,47.9,,8.7,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,1,,117-1,,65.65,585.4,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,1,,117-2,,51.65,460.6,39.63,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,2,,206-1,,33.50,298.7,42.40,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,2,,206-2,,35.62,317.6,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,3,,313-1,,64.34,573.7,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,3,,313-2,,47.94,427.5,41.81,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,4,,410-1,,26.20,233.6,19.10,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington,4,,410-2,,30.16,268.9,19.10,,,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington1,1,10,117-1,,65.65,585.4,54.26,,9,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington1,1,10,117-2,,51.65,460.6,39.63,,13,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington1,2,10,206-1,,33.50,298.7,42.40,,15,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington1,2,10,206-2,,35.62,317.6,35.83,,23,,,,,,,,,,,,,,,,,,,,,,,,
Hlukhovskii 51,Kansas_Lexington1,3,10,313-1,,64.34,573.7,45.21,,16,,,,,,,,,,,,,,,,,,,,,,,,
